"tmdb_id","description","tmdb_url","cover_url","vote_average","vote_count","release_date","original_language","popularity"
"9762","Rebelle dans l'âme, Tyler Gage a passé toute sa jeunesse dans les bas quartiers et les mean streets de Baltimore, et sait aujourd'hui qu'il ne se tirera d'affaire qu'en rompant avec son milieu. Son seul atout, bien mince : un don naturel pour le hip-hop, qu'il pratique d'instinct, pour son seul plaisir...Ambitieuse et douée, la belle Nora a grandi au sein d'une famille bourgeoise qui a encouragé très tôt sa vocation, et finance ses études de danse classique à la prestigieuse Performing Arts High School.Tyler et Nora : deux mondes diamétralement opposés, deux talents, deux passions dont la rencontre explosive sera à l'origine d'un étonnant conte de fée musical...","https://www.themoviedb.org/movie/9762","https://image.tmdb.org/t/p/w500/kRNZT9NZIdm3Mom4HHTBPH2bmY5.jpg","6.9","3753","2006-08-11","en","6.0384"
"9763","Lorsqu'à l'âge de dix ans, Santiago Munez passe la frontière mexicaine pour aller vivre aux Etats-Unis, il n'a qu'un rêve : devenir un grand joueur de foot. Aujourd'hui repéré par un ancien footballeur, Santiago part pour l'Angleterre, pays étranger où le foot est une religion et le terrain de Newcastle une cathédrale. Pour être engagé dans l'un des clubs les plus prestigieux du monde, il va devoir prouver qu'il a le talent et le cran nécessaire.","https://www.themoviedb.org/movie/9763","https://image.tmdb.org/t/p/w500/eOoG7vlGVxVmiHXnKMC5X4EYWC5.jpg","6.8","1144","2005-09-29","en","4.2129"
"9766","Sean Porter, un officier contrôleur judiciaire, a décidé de créer une équipe de football avec des jeunes détenus réputés pour être dangereux. Il est convaincu que c'est le seul moyen de leur enseigner leur respect d'eux-mêmes et des autres et de leur apprendre à s'intégrer dans la société. Mais Porter doit auparavant faire face à la résistance de ses supérieurs et à l'hostilité des coaches des autres équipes universitaires qui ne veulent absolument pas voir leurs joueurs affronter des criminels sur le terrain.","https://www.themoviedb.org/movie/9766","https://image.tmdb.org/t/p/w500/j3PZTyJ63zMO8jFE5BxGG1jWpsH.jpg","7.049","1026","2006-09-15","en","4.5227"
"9767","Pour Gary et Brooke, une simple chamaillerie autour de quelques assiettes sales dégénère un soir en dispute, et la dispute tourne à la brouille, et la brouille à la rupture. Un mot de trop, une phrase blessante sur laquelle on est trop fier pour revenir, et soudain c'est un gouffre qui se creuse au sein du couple. Pour Brooke, jeune bourgeoise pleine d'aspirations artistiques, l'enjeu était pourtant simple : se faire reconnaître à sa juste valeur et susciter chez son compagnon l'esprit d'entraide, le sens du partage qui lui font si cruellement défaut. Pour Gary, égocentrique, issu d'un milieu modeste, c'était se faire respecter mais, surtout, préserver son jardin secret, s'adonner librement à ses jeux favoris, continuer à fréquenter ses copains machos et boute-en-train. Les meilleurs amis s'en mêlent, jouant de leur mieux les psys, les confesseurs ou les conseillers matrimoniaux…","https://www.themoviedb.org/movie/9767","https://image.tmdb.org/t/p/w500/vJlrsjqMwaP724kLeGLLjE8mtDq.jpg","5.9","2710","2006-06-01","en","5.1916"
"9768","Un mauvais garçon, Wade alias Cry-Baby, moins féroce qu'il ne cherche à le paraître, tombe éperdument amoureux d'une jeune fille on ne peut plus respectable. Méchamment repoussé par l'establishment, pourchassé par la police, humilié, lui qui semait le mal ne tarde pas à découvrir les tragiques extrémités auxquelles la passion peut conduire.","https://www.themoviedb.org/movie/9768","https://image.tmdb.org/t/p/w500/3KWSYUfQsgOqdgJusq5Z8re5eQM.jpg","6.531","1510","1990-04-06","en","3.3197"
"9769","Humbert Humbert, un homme solitaire et brillant, est un professeur de lettres françaises dans une petite ville de la Nouvelle-Angleterre, qui loue une chambre chez une veuve provinciale, Charlotte Haze, dont le caractère lui est insupportable. Bavarde, écervelée, ennuyeuse, celle-ci tombe pourtant amoureuse de lui. Mais elle possède un atout inestimable : sa fille Dolores, dite Lolita, une espiègle et ensorcelante nymphette, qui rappelle irrésistiblement au professeur le tragique amour de jeunesse dont il ne s'est jamais remis.","https://www.themoviedb.org/movie/9769","https://image.tmdb.org/t/p/w500/kIozDmkyRPFegD3aHDznd3j8jnx.jpg","7.141","1849","1997-09-27","en","10.7896"
"9772","Après avoir semé le trouble au Kazakhstan, le général Alexander Radek est capturé par un commando russo-américain et jeté en prison. Trois semaines après, le président américain John Marshall reçoit un accueil triomphal à Moscou et lance une solennelle déclaration de guerre au terrorisme. Alors qu'il rentre à Washington à bord de l'Air Force One en compagnie de sa femme, de sa fille et de son cabinet, des terroristes investissent l'appareil et séquestrent les passagers.","https://www.themoviedb.org/movie/9772","https://image.tmdb.org/t/p/w500/sRvRhe05editO9Ri2hC88X67AwD.jpg","6.482","3077","1997-07-25","en","5.9344"
"9776","Lorsque le candidat démocrate aux élections présidentielles décède en pleine campagne, son parti lui trouve comme remplaçant un dénommé Mays Gilliam. Cet étrange individu est entouré de Mitch, son frère aîné ; de Kim, son ancienne compagne intéressée qui se voit déjà First Lady ; de Martin Geller, son directeur de campagne ; de Lisa Clark, une femme qui croit réellement en lui ; et de Debra Lassiter, qui lui sert de conseiller.","https://www.themoviedb.org/movie/9776","https://image.tmdb.org/t/p/w500/6OE7uxgnGkpWlHfrXH8ucDaomqW.jpg","5.574","298","2003-03-28","en","3.9989"
"9777","La fille d'un mathématicien de génie doit surmonter le décès de son père qui souffrait également d'instabilité mentale. Elle tente d'y parvenir avec l'aide d'un ancien élève de son père qui vient chercher des preuves de son génie alors que sa soeur, qu'elle n'a pas vue depuis longtemps, débarque pour mettre de l'ordre dans les affaires du paternel.","https://www.themoviedb.org/movie/9777","https://image.tmdb.org/t/p/w500/e541TarICWGYAhgsbpCQ2yFifA7.jpg","6.3","690","2005-09-05","en","2.7633"
"9778","À l'approche des fêtes de fin d'année, en 1990, Jonathan Trager croise dans la foule new-yorkaise Sara, une ravissante jeune femme. C'est le coup de foudre. Bien que tous deux soient engagés dans une autre relation, Jonathan et Sara passent la nuit à errer ensemble dans Manhattan. Mais la nuit touche à sa fin et les voilà contraints de prendre la décision de se revoir au non. Quand Jonathan, sous le charme, propose un échange de numéros de téléphone, Sara se dérobe pour suggérer de laisser le destin décider. S'ils sont faits l'un pour l'autre, dit-elle, ils trouveront bien le moyen de se revoir. Dix ans plus tard, les deux jeunes gens sont sur le point de se marier avec quelqu'un d'autre. Cette fois, le moment est venu pour eux de pousser la curiosité plus loin. Se rappelant de cette rencontre magique, ils décident de se retrouver avec l'aide de leurs meilleurs amis.","https://www.themoviedb.org/movie/9778","https://image.tmdb.org/t/p/w500/wRBJk7qwMKitLuCIdaYsXh3uoiC.jpg","6.949","1979","2001-10-05","en","6.3284"
"9779","Leurs mères avaient fait connaissance à un cours d'aérobic pour futures mamans. Les quatre filles grandirent ensemble et devinrent inséparables. Après avoir partagé pendant des années chaque joie, chaque succès, chaque idée folle et chaque angoisse secrète, elles se sentent plus proches que jamais. Mais, cet été-là, la vie, pour la première fois, va les séparer...A la veille de cette cruelle séparation, les filles découvrent un jean soldé qui leur convient à toutes. Ce jean miracle est fait pour être partagé. Carmen, Bridget, Lena et Tribby décident de le porter à tour de rôle pendant une semaine, pour garder un contact physique et affectif, et voir s'il leur a porté bonheur. A des milliers de kilomètres de distance, les quatre filles pourront ainsi partager en étroite communion les expériences, les surprises, les challenges et les révélations de cet été...","https://www.themoviedb.org/movie/9779","https://image.tmdb.org/t/p/w500/sxHUXfuRLeCwzUxQ5LsYVtMKhKl.jpg","6.5","1303","2005-06-01","en","3.4403"
"9781","Hawk, Jam, Trip et Lex sont les quatre meilleurs amis du monde. Ils aiment le hard rock, la marijuana et plus particulièrement Kiss. Un jour, Jam arrive à obtenir quatre tickets pour le concert de Kiss seulement, sa mère brûle les tickets quelques heures avant le concert et il ne reste que peu de temps aux héros pour en retrouver de nouveaux. Ils se séparent et vivent chacun des aventures dingues et hilarantes.","https://www.themoviedb.org/movie/9781","https://image.tmdb.org/t/p/w500/7uLBtUtajqxcDQ4cJGt5FwuTC90.jpg","6.738","418","1999-08-13","en","3.1312"
"9785","Aimé de sa famille et populaire dans son école, Nick Powell est un adolescent heureux. Jusqu'au soir où des délinquants viennent l'agresser en pleine forêt. Le lendemain matin, il a beau être là, c'est comme si tout le monde l'ignorait et faisait semblant de ne pas le voir. Il comprend qu'il est devenu un fantôme, maintenu entre la vie et la mort. Il doit alors rapidement résoudre le mystère de sa mort avant de mourir définitivement. Et la seule personne qui peut l'aider est la fille responsable de son agression...","https://www.themoviedb.org/movie/9785","https://image.tmdb.org/t/p/w500/neiVmvKfPY7WKZt2hqYHvf26Hag.jpg","6.341","550","2007-04-27","en","2.6459"
"9787","Le film est basé sur l'histoire des Z-Boys un groupe de skaters qui ont eu une influence considérable sur le mouvement et ont révolutionné le sport. Mitch Hedberg, un des acteurs qui apparaît dans le film est mort peu avant sa sortie, le film est dédié à sa mémoire","https://www.themoviedb.org/movie/9787","https://image.tmdb.org/t/p/w500/6N0we6kxuslKaxyV0XaMhm5XMiS.jpg","7.1","764","2005-06-03","en","4.2892"
"9788","Lassé d'essuyer des refus dans les universités auxquelles il a postulé, Bartleby Gaines a trouvé la solution idéale pour assurer son avenir et réconforter les parents : créer sa propre faculté ! C'est ainsi qu'avec l'aide de ses amis, le jeune homme reprend un vieil institut psychiatrique désaffecté, engage son oncle déjanté comme doyen de l'université et crée un faux site internet pour promouvoir l'établissement. Le South Harmon Institute of Technology est né !","https://www.themoviedb.org/movie/9788","https://image.tmdb.org/t/p/w500/qn3PyvQ4Pelud7fxpXo3TMpeDFL.jpg","6.398","1606","2006-08-18","en","6.0539"
"9791","Ron Decker est un jeune garçon sensible et intelligent, issu d’une famille bourgeoise de Beverly Hills. Tombé pour un traffic de drogue, il est condamné de deux à dix ans de réclusion au pénitencier de San Quentin, un des pénitenciers les plus durs des Etats-Unis. Ron va alors se retrouver confronté à un univers impitoyable avec ses luttes de pouvoir, ses clans où tout est bon pour survivre : violence, trocs, drogues et faveurs sexuelles. Sa seule chance : Earl Copen, un des vétérans de la prison. Avec son aide Ron essaiera de préserver sa dignité et d’affronter la dure loi de l’univers carcéral.","https://www.themoviedb.org/movie/9791","https://image.tmdb.org/t/p/w500/jmPQogHpQhH5Ez2hX1Z1iDmDz4K.jpg","6.392","236","2000-10-13","en","2.8553"
"9792","Pour fêter leur anniversaire de mariage, Big Bob Carter, un ancien policier de Cleveland, et sa femme Ethel ont demandé à leur famille de partir avec eux en Californie. Big Bob est sûr que faire la route tous ensemble les aidera à resserrer des liens familiaux un peu distendus. Même si tout le monde vient, personne n'est vraiment ravi d'être là. Lynn, la fille aînée, s'inquiète du confort de son bébé. Son mari, Doug, redoute de passer trop de temps près de son beau-père. La jeune Brenda regrette de ne pas être allée faire la fête à Cancun avec ses amis. Et Bobby ne s'intéresse qu'aux deux chiens de la famille. Une route désertique va conduire les Carter vers le pire des cauchemars…","https://www.themoviedb.org/movie/9792","https://image.tmdb.org/t/p/w500/41oCubeJ4tkEI7r8QZmUTbChFRX.jpg","6.443","3106","2006-03-10","en","8.4684"
"9793","Lors d'une mission de routine, une unité de jeunes soldats de la Garde Nationale fait halte dans un avant-poste du Nouveau-Mexique afin de livrer du matériel à des scientifiques. Lorsqu'ils arrivent, le camp est désert. Après avoir repéré un signal de détresse dans la montagne voisine, les soldats partent à la recherche des savants disparus...Ils ignorent que ces collines, autrefois hantées par la terrifiante famille Carter, sont aujourd'hui peuplées par une tribu de mutants cannibales qui attendent leurs proies, pour se nourrir et se reproduire...","https://www.themoviedb.org/movie/9793","https://image.tmdb.org/t/p/w500/3b3LqcHy9FqOlzr3UMTqS65yNlt.jpg","5.56","1501","2007-03-22","en","3.6713"
"9794","Amy, une nouvelle employée, décide de sortir avec l'employé du mois ; Zack et Vince vont tout faire pour sortir avec la sublime Amy.","https://www.themoviedb.org/movie/9794","https://image.tmdb.org/t/p/w500/fwlC1NgCmCK2XhyctPV2PUNwzgr.jpg","5.601","651","2006-10-06","en","4.3844"
"9798","Pour améliorer la protection de l'état, une nouvelle loi sur les télécommunications est proposée aux Américains. Cette loi vise à donner plus de pouvoir aux autorités compétentes, comme l'utilisation de caméras de surveillance et l'écoute téléphonique, dans le but de garantir la sécurité de l'état, aux dépens des libertés individuelles. Robert Clayton Dean, avocat et citoyen américain comme les autres, marié et père d'un petit garçon, reste sceptique lorsque sa femme lui répète que les autorités usent déjà de ces pouvoirs; pourtant, il l'apprendra à ses dépens...","https://www.themoviedb.org/movie/9798","https://image.tmdb.org/t/p/w500/f54SeNHQuomrG73jmuq1yRBsm8D.jpg","7.055","3963","1998-11-20","en","6.5816"
"9800","Andrew Beckett, brillant avocat, est appelé à une carriere fulgurante. Adulé par son milieu, rien ne semble pouvoir ralentir son ascension. Mais, le jour où ses associés apprennent qu'Andrew est atteint du sida, ils n'hésitent pas à pretexter une faute professionnelle pour justifier son renvoi. Andrew décide de ne pas se laisser faire et attaque le cabinet pour licenciement abusif.","https://www.themoviedb.org/movie/9800","https://image.tmdb.org/t/p/w500/nOw0nfcTQ7L1YkvUUrjgNyu7KPK.jpg","7.713","4360","1993-12-22","en","6.447"
